time_s,target_velocity_mps,actual_velocity_mps,error_mps,torque_nm,brake_pct,p_term_nm,i_term_nm,d_term_nm,integral,est_mass_kg,est_drag,model_conf,steering_deg
5.650,5.500,5.770,-0.270,5508.560,0.000,-4050.000,6558.560,3000.000,8.198,0.0,0.000,1.00,0.00
5.660,5.500,5.780,-0.280,0.000,5.135,-4200.000,6556.320,-3000.015,8.195,0.0,0.000,1.00,0.00
5.670,5.500,5.780,-0.280,2354.080,0.000,-4200.000,6554.080,0.000,8.193,0.0,0.000,1.00,0.00
5.680,5.500,5.780,-0.280,2351.840,0.000,-4200.000,6551.840,0.000,8.190,0.0,0.000,1.00,0.00
5.690,5.500,5.780,-0.280,2349.600,0.000,-4200.000,6549.600,0.000,8.187,0.0,0.000,1.00,0.00
5.700,5.500,5.780,-0.280,2347.360,0.000,-4200.000,6547.360,0.000,8.184,0.0,0.000,1.00,0.00
5.710,5.500,5.780,-0.280,2345.120,0.000,-4200.000,6545.120,0.000,8.181,0.0,0.000,1.00,0.00
5.720,5.500,5.780,-0.280,2342.880,0.000,-4200.000,6542.880,0.000,8.179,0.0,0.000,1.00,0.00
5.730,5.500,5.780,-0.280,2340.640,0.000,-4200.000,6540.640,0.000,8.176,0.0,0.000,1.00,0.00
5.740,5.500,5.780,-0.280,2338.400,0.000,-4200.000,6538.400,0.000,8.173,0.0,0.000,1.00,0.00
5.750,5.500,5.780,-0.280,2336.160,0.000,-4200.000,6536.160,0.000,8.170,0.0,0.000,1.00,0.00
5.760,5.500,5.790,-0.290,0.000,6.511,-4350.000,6533.840,-3000.019,8.167,0.0,0.000,1.00,0.00
5.770,5.500,5.790,-0.290,2181.520,0.000,-4350.000,6531.520,0.000,8.164,0.0,0.000,1.00,0.00
5.780,5.500,5.780,-0.280,5329.280,0.000,-4200.000,6529.280,3000.000,8.162,0.0,0.000,1.00,0.00
5.790,5.500,5.780,-0.280,2327.040,0.000,-4200.000,6527.040,0.000,8.159,0.0,0.000,1.00,0.00
5.800,5.500,5.790,-0.290,0.000,6.583,-4350.000,6524.720,-3000.019,8.156,0.0,0.000,1.00,0.00
5.810,5.500,5.790,-0.290,2172.400,0.000,-4350.000,6522.400,0.000,8.153,0.0,0.000,1.00,0.00
5.820,5.500,5.790,-0.290,2170.080,0.000,-4350.000,6520.080,0.000,8.150,0.0,0.000,1.00,0.00
5.830,5.500,5.790,-0.290,2167.760,0.000,-4350.000,6517.760,0.000,8.147,0.0,0.000,1.00,0.00
5.840,5.500,5.790,-0.290,2165.440,0.000,-4350.000,6515.440,0.000,8.144,0.0,0.000,1.00,0.00
5.850,5.500,5.790,-0.290,2163.120,0.000,-4350.000,6513.120,0.000,8.141,0.0,0.000,1.00,0.00
5.860,5.500,5.790,-0.290,2160.800,0.000,-4350.000,6510.800,0.000,8.138,0.0,0.000,1.00,0.00
5.870,5.500,5.790,-0.290,2158.480,0.000,-4350.000,6508.480,0.000,8.136,0.0,0.000,1.00,0.00
5.880,5.500,5.790,-0.290,2156.160,0.000,-4350.000,6506.160,0.000,8.133,0.0,0.000,1.00,0.00
5.890,5.500,5.790,-0.290,2153.840,0.000,-4350.000,6503.840,0.000,8.130,0.0,0.000,1.00,0.00
5.900,5.500,5.790,-0.290,2151.520,0.000,-4350.000,6501.520,0.000,8.127,0.0,0.000,1.00,0.00
5.910,5.500,5.790,-0.290,2149.200,0.000,-4350.000,6499.200,0.000,8.124,0.0,0.000,1.00,0.00
5.920,5.500,5.800,-0.300,0.000,8.003,-4500.000,6496.800,-3000.023,8.121,0.0,0.000,1.00,0.00
5.930,5.500,5.800,-0.300,1994.400,0.000,-4500.000,6494.400,0.000,8.118,0.0,0.000,1.00,0.00
5.940,5.500,5.800,-0.300,1992.000,0.000,-4500.000,6492.000,0.000,8.115,0.0,0.000,1.00,0.00
5.950,5.500,5.800,-0.300,1989.600,0.000,-4500.000,6489.600,0.000,8.112,0.0,0.000,1.00,0.00
5.960,5.500,5.800,-0.300,1987.200,0.000,-4500.000,6487.200,0.000,8.109,0.0,0.000,1.00,0.00
5.970,5.500,5.800,-0.300,1984.800,0.000,-4500.000,6484.800,0.000,8.106,0.0,0.000,1.00,0.00
5.980,5.500,5.800,-0.300,1982.400,0.000,-4500.000,6482.400,0.000,8.103,0.0,0.000,1.00,0.00
5.990,5.500,5.800,-0.300,1980.000,0.000,-4500.000,6480.000,0.000,8.100,0.0,0.000,1.00,0.00
6.000,5.500,5.800,-0.300,1977.600,0.000,-4500.000,6477.600,0.000,8.097,0.0,0.000,1.00,0.00
6.010,5.500,5.800,-0.300,1975.200,0.000,-4500.000,6475.200,0.000,8.094,0.0,0.000,1.00,0.00
6.020,5.500,5.800,-0.300,1972.800,0.000,-4500.000,6472.800,0.000,8.091,0.0,0.000,1.00,0.00
6.030,5.500,5.800,-0.300,1970.400,0.000,-4500.000,6470.400,0.000,8.088,0.0,0.000,1.00,0.00
6.040,5.500,5.800,-0.300,1968.000,0.000,-4500.000,6468.000,0.000,8.085,0.0,0.000,1.00,0.00
6.050,5.500,5.800,-0.300,1965.600,0.000,-4500.000,6465.600,0.000,8.082,0.0,0.000,1.00,0.00
6.060,5.500,5.810,-0.310,0.000,9.468,-4650.000,6463.120,-3000.027,8.079,0.0,0.000,1.00,0.00
6.070,5.500,5.810,-0.310,1810.640,0.000,-4650.000,6460.640,0.000,8.076,0.0,0.000,1.00,0.00
6.080,5.500,5.800,-0.300,4958.240,0.000,-4500.000,6458.240,3000.000,8.073,0.0,0.000,1.00,0.00
6.090,5.500,5.810,-0.310,0.000,9.527,-4650.000,6455.760,-3000.027,8.070,0.0,0.000,1.00,0.00
6.100,5.500,5.810,-0.310,0.000,6.200,-4650.000,0.000,3872.768,0.000,0.0,0.000,1.00,0.00
6.110,5.500,5.810,-0.310,0.000,6.200,-4650.000,0.000,3872.768,0.000,0.0,0.000,1.00,0.00
6.120,5.500,5.800,-0.310,0.000,6.000,-4650.000,0.000,3897.840,0.000,0.0,0.000,1.00,0.00
6.130,5.500,5.800,-0.310,0.000,6.000,-4650.000,0.000,3897.840,0.000,0.0,0.000,1.00,0.00
6.140,5.500,5.800,-0.310,0.000,6.000,-4650.000,0.000,3897.840,0.000,0.0,0.000,1.00,0.00
6.150,5.500,5.800,-0.310,0.000,6.000,-4650.000,0.000,3897.840,0.000,0.0,0.000,1.00,0.00
6.160,5.500,5.800,-0.310,0.000,6.000,-4650.000,0.000,3897.840,0.000,0.0,0.000,1.00,0.00
6.170,5.500,5.800,-0.310,0.000,6.000,-4650.000,0.000,3897.840,0.000,0.0,0.000,1.00,0.00
6.180,5.500,5.800,-0.310,0.000,6.000,-4650.000,0.000,3897.840,0.000,0.0,0.000,1.00,0.00
6.190,5.500,5.790,-0.310,0.000,5.800,-4650.000,0.000,3922.912,0.000,0.0,0.000,1.00,0.00
6.200,5.500,5.790,-0.310,0.000,5.800,-4650.000,0.000,3922.912,0.000,0.0,0.000,1.00,0.00
6.210,5.500,5.790,-0.310,0.000,5.800,-4650.000,0.000,3922.912,0.000,0.0,0.000,1.00,0.00
6.220,5.500,5.790,-0.310,0.000,5.800,-4650.000,0.000,3922.912,0.000,0.0,0.000,1.00,0.00
6.230,5.500,5.790,-0.310,0.000,5.800,-4650.000,0.000,3922.912,0.000,0.0,0.000,1.00,0.00
6.240,5.500,5.790,-0.310,0.000,5.800,-4650.000,0.000,3922.912,0.000,0.0,0.000,1.00,0.00
6.250,5.500,5.790,-0.310,0.000,5.800,-4650.000,0.000,3922.912,0.000,0.0,0.000,1.00,0.00
6.260,5.500,5.780,-0.310,0.000,5.600,-4650.000,0.000,3947.984,0.000,0.0,0.000,1.00,0.00
6.270,5.500,5.780,-0.310,0.000,5.600,-4650.000,0.000,3947.984,0.000,0.0,0.000,1.00,0.00
6.280,5.500,5.780,-0.310,0.000,5.600,-4650.000,0.000,3947.984,0.000,0.0,0.000,1.00,0.00
6.290,5.500,5.780,-0.310,0.000,5.600,-4650.000,0.000,3947.984,0.000,0.0,0.000,1.00,0.00
6.300,5.500,5.780,-0.310,0.000,5.600,-4650.000,0.000,3947.984,0.000,0.0,0.000,1.00,0.00
6.310,5.500,5.780,-0.310,0.000,5.600,-4650.000,0.000,3947.984,0.000,0.0,0.000,1.00,0.00
6.320,5.500,5.780,-0.310,0.000,5.600,-4650.000,0.000,3947.984,0.000,0.0,0.000,1.00,0.00
6.330,5.500,5.770,-0.310,0.000,5.400,-4650.000,0.000,3973.056,0.000,0.0,0.000,1.00,0.00
6.340,5.500,5.770,-0.310,0.000,5.400,-4650.000,0.000,3973.056,0.000,0.0,0.000,1.00,0.00
6.350,5.500,5.770,-0.310,0.000,5.400,-4650.000,0.000,3973.056,0.000,0.0,0.000,1.00,0.00
6.360,5.500,5.770,-0.310,0.000,5.400,-4650.000,0.000,3973.056,0.000,0.0,0.000,1.00,0.00
6.370,5.500,5.770,-0.310,0.000,5.400,-4650.000,0.000,3973.056,0.000,0.0,0.000,1.00,0.00
6.380,5.500,5.770,-0.310,0.000,5.400,-4650.000,0.000,3973.056,0.000,0.0,0.000,1.00,0.00
6.390,5.500,5.770,-0.310,0.000,5.400,-4650.000,0.000,3973.056,0.000,0.0,0.000,1.00,0.00
6.400,5.500,5.760,-0.310,0.000,5.200,-4650.000,0.000,3998.128,0.000,0.0,0.000,1.00,0.00
6.410,5.500,5.760,-0.310,0.000,5.200,-4650.000,0.000,3998.128,0.000,0.0,0.000,1.00,0.00
6.420,5.500,5.760,-0.310,0.000,5.200,-4650.000,0.000,3998.128,0.000,0.0,0.000,1.00,0.00
6.430,5.500,5.760,-0.310,0.000,5.200,-4650.000,0.000,3998.128,0.000,0.0,0.000,1.00,0.00
6.440,5.500,5.760,-0.310,0.000,5.200,-4650.000,0.000,3998.128,0.000,0.0,0.000,1.00,0.00
6.450,5.500,5.760,-0.310,0.000,5.200,-4650.000,0.000,3998.128,0.000,0.0,0.000,1.00,0.00
6.460,5.500,5.760,-0.310,0.000,5.200,-4650.000,0.000,3998.128,0.000,0.0,0.000,1.00,0.00
6.470,5.500,5.750,-0.310,0.000,5.000,-4650.000,0.000,4023.200,0.000,0.0,0.000,1.00,0.00
6.480,5.500,5.750,-0.310,0.000,5.000,-4650.000,0.000,4023.200,0.000,0.0,0.000,1.00,0.00
6.490,5.500,5.750,-0.310,0.000,5.000,-4650.000,0.000,4023.200,0.000,0.0,0.000,1.00,0.00
6.500,5.500,5.750,-0.310,0.000,5.000,-4650.000,0.000,4023.200,0.000,0.0,0.000,1.00,0.00
6.510,5.500,5.750,-0.310,0.000,5.000,-4650.000,0.000,4023.200,0.000,0.0,0.000,1.00,0.00
6.520,5.500,5.750,-0.310,0.000,5.000,-4650.000,0.000,4023.200,0.000,0.0,0.000,1.00,0.00
6.530,5.500,5.750,-0.310,0.000,5.000,-4650.000,0.000,4023.200,0.000,0.0,0.000,1.00,0.00
6.540,5.500,5.740,-0.310,0.000,4.800,-4650.000,0.000,4048.272,0.000,0.0,0.000,1.00,0.00
6.550,5.500,5.740,-0.310,0.000,4.800,-4650.000,0.000,4048.272,0.000,0.0,0.000,1.00,0.00
6.560,5.500,5.740,-0.310,0.000,4.800,-4650.000,0.000,4048.272,0.000,0.0,0.000,1.00,0.00
6.570,5.500,5.740,-0.310,0.000,4.800,-4650.000,0.000,4048.272,0.000,0.0,0.000,1.00,0.00
6.580,5.500,5.740,-0.310,0.000,4.800,-4650.000,0.000,4048.272,0.000,0.0,0.000,1.00,0.00
6.590,5.500,5.740,-0.310,0.000,4.800,-4650.000,0.000,4048.272,0.000,0.0,0.000,1.00,0.00
6.600,5.500,5.730,-0.310,0.000,4.600,-4650.000,0.000,4073.344,0.000,0.0,0.000,1.00,0.00
6.610,5.500,5.730,-0.310,0.000,4.600,-4650.000,0.000,4073.344,0.000,0.0,0.000,1.00,0.00
6.620,5.500,5.730,-0.310,0.000,4.600,-4650.000,0.000,4073.344,0.000,0.0,0.000,1.00,0.00
6.630,5.500,5.730,-0.310,0.000,4.600,-4650.000,0.000,4073.344,0.000,0.0,0.000,1.00,0.00
6.640,5.500,5.730,-0.310,0.000,4.600,-4650.000,0.000,4073.344,0.000,0.0,0.000,1.00,0.00
6.650,5.500,5.730,-0.310,0.000,4.600,-4650.000,0.000,4073.344,0.000,0.0,0.000,1.00,0.00
6.660,5.500,5.730,-0.310,0.000,4.600,-4650.000,0.000,4073.344,0.000,0.0,0.000,1.00,0.00
6.670,5.500,5.720,-0.310,0.000,4.400,-4650.000,0.000,4098.416,0.000,0.0,0.000,1.00,0.00
6.680,5.500,5.720,-0.310,0.000,4.400,-4650.000,0.000,4098.416,0.000,0.0,0.000,1.00,0.00
6.690,5.500,5.720,-0.310,0.000,4.400,-4650.000,0.000,4098.416,0.000,0.0,0.000,1.00,0.00
6.700,5.500,5.720,-0.310,0.000,4.400,-4650.000,0.000,4098.416,0.000,0.0,0.000,1.00,0.00
6.710,5.500,5.720,-0.310,0.000,4.400,-4650.000,0.000,4098.416,0.000,0.0,0.000,1.00,0.00
6.720,5.500,5.720,-0.310,0.000,4.400,-4650.000,0.000,4098.416,0.000,0.0,0.000,1.00,0.00
6.730,5.500,5.720,-0.310,0.000,4.400,-4650.000,0.000,4098.416,0.000,0.0,0.000,1.00,0.00
6.740,5.500,5.710,-0.310,0.000,4.200,-4650.000,0.000,4123.488,0.000,0.0,0.000,1.00,0.00
6.750,5.500,5.710,-0.310,0.000,4.200,-4650.000,0.000,4123.488,0.000,0.0,0.000,1.00,0.00
6.760,5.500,5.710,-0.310,0.000,4.200,-4650.000,0.000,4123.488,0.000,0.0,0.000,1.00,0.00
6.770,5.500,5.710,-0.310,0.000,4.200,-4650.000,0.000,4123.488,0.000,0.0,0.000,1.00,0.00
6.780,5.500,5.710,-0.310,0.000,4.200,-4650.000,0.000,4123.488,0.000,0.0,0.000,1.00,0.00
6.790,5.500,5.710,-0.310,0.000,4.200,-4650.000,0.000,4123.488,0.000,0.0,0.000,1.00,0.00
6.800,5.500,5.710,-0.310,0.000,4.200,-4650.000,0.000,4123.488,0.000,0.0,0.000,1.00,0.00
6.810,5.500,5.700,-0.310,0.000,4.000,-4650.000,0.000,4148.560,0.000,0.0,0.000,1.00,0.00
6.820,5.500,5.700,-0.310,0.000,4.000,-4650.000,0.000,4148.560,0.000,0.0,0.000,1.00,0.00
6.830,5.500,5.700,-0.310,0.000,4.000,-4650.000,0.000,4148.560,0.000,0.0,0.000,1.00,0.00
6.840,5.500,5.700,-0.310,0.000,4.000,-4650.000,0.000,4148.560,0.000,0.0,0.000,1.00,0.00
6.850,5.500,5.700,-0.310,0.000,4.000,-4650.000,0.000,4148.560,0.000,0.0,0.000,1.00,0.00
6.860,5.500,5.700,-0.310,0.000,4.000,-4650.000,0.000,4148.560,0.000,0.0,0.000,1.00,0.00
6.870,5.500,5.700,-0.310,0.000,4.000,-4650.000,0.000,4148.560,0.000,0.0,0.000,1.00,0.00
6.880,5.500,5.690,-0.310,0.000,3.800,-4650.000,0.000,4173.632,0.000,0.0,0.000,1.00,0.00
6.890,5.500,5.690,-0.310,0.000,3.800,-4650.000,0.000,4173.632,0.000,0.0,0.000,1.00,0.00
6.900,5.500,5.690,-0.310,0.000,3.800,-4650.000,0.000,4173.632,0.000,0.0,0.000,1.00,0.00
6.910,5.500,5.690,-0.310,0.000,3.800,-4650.000,0.000,4173.632,0.000,0.0,0.000,1.00,0.00
6.920,5.500,5.690,-0.310,0.000,3.800,-4650.000,0.000,4173.632,0.000,0.0,0.000,1.00,0.00
6.930,5.500,5.690,-0.310,0.000,3.800,-4650.000,0.000,4173.632,0.000,0.0,0.000,1.00,0.00
6.940,5.500,5.690,-0.310,0.000,3.800,-4650.000,0.000,4173.632,0.000,0.0,0.000,1.00,0.00
6.950,5.500,5.690,-0.310,0.000,3.800,-4650.000,0.000,4173.632,0.000,0.0,0.000,1.00,0.00
6.960,5.500,5.680,-0.310,0.000,3.600,-4650.000,0.000,4198.704,0.000,0.0,0.000,1.00,0.00
6.970,5.500,5.680,-0.310,0.000,3.600,-4650.000,0.000,4198.704,0.000,0.0,0.000,1.00,0.00
6.980,5.500,5.680,-0.310,0.000,3.600,-4650.000,0.000,4198.704,0.000,0.0,0.000,1.00,0.00
6.990,5.500,5.680,-0.310,0.000,3.600,-4650.000,0.000,4198.704,0.000,0.0,0.000,1.00,0.00
7.000,5.500,5.680,-0.310,0.000,3.600,-4650.000,0.000,4198.704,0.000,0.0,0.000,1.00,0.00
7.010,5.500,5.680,-0.310,0.000,3.600,-4650.000,0.000,4198.704,0.000,0.0,0.000,1.00,0.00
7.020,5.500,5.680,-0.310,0.000,3.600,-4650.000,0.000,4198.704,0.000,0.0,0.000,1.00,0.00
7.030,5.500,5.670,-0.310,0.000,3.400,-4650.000,0.000,4223.776,0.000,0.0,0.000,1.00,0.00
7.040,5.500,5.670,-0.310,0.000,3.400,-4650.000,0.000,4223.776,0.000,0.0,0.000,1.00,0.00
7.050,5.500,5.670,-0.310,0.000,3.400,-4650.000,0.000,4223.776,0.000,0.0,0.000,1.00,0.00
7.060,5.500,5.670,-0.310,0.000,3.400,-4650.000,0.000,4223.776,0.000,0.0,0.000,1.00,0.00
7.080,5.500,5.670,-0.310,0.000,3.400,-4650.000,0.000,4223.776,0.000,0.0,0.000,1.00,0.00
7.090,5.500,5.670,-0.310,0.000,3.400,-4650.000,0.000,4223.776,0.000,0.0,0.000,1.00,0.00
7.100,5.500,5.660,-0.310,0.000,3.200,-4650.000,0.000,4248.848,0.000,0.0,0.000,1.00,0.00
7.110,5.500,5.660,-0.310,0.000,3.200,-4650.000,0.000,4248.848,0.000,0.0,0.000,1.00,0.00
7.120,5.500,5.660,-0.310,0.000,3.200,-4650.000,0.000,4248.848,0.000,0.0,0.000,1.00,0.00
7.130,5.500,5.660,-0.310,0.000,3.200,-4650.000,0.000,4248.848,0.000,0.0,0.000,1.00,0.00
7.140,5.500,5.660,-0.310,0.000,3.200,-4650.000,0.000,4248.848,0.000,0.0,0.000,1.00,0.00
7.150,5.500,5.660,-0.310,0.000,3.200,-4650.000,0.000,4248.848,0.000,0.0,0.000,1.00,0.00
7.160,5.500,5.650,-0.310,0.000,3.000,-4650.000,0.000,4273.920,0.000,0.0,0.000,1.00,0.00
7.170,5.500,5.650,-0.310,0.000,3.000,-4650.000,0.000,4273.920,0.000,0.0,0.000,1.00,0.00
7.180,5.500,5.650,-0.310,0.000,3.000,-4650.000,0.000,4273.920,0.000,0.0,0.000,1.00,0.00
7.190,5.500,5.650,-0.310,0.000,3.000,-4650.000,0.000,4273.920,0.000,0.0,0.000,1.00,0.00
7.200,5.500,5.650,-0.310,0.000,3.000,-4650.000,0.000,4273.920,0.000,0.0,0.000,1.00,0.00
7.210,5.500,5.650,-0.310,0.000,3.000,-4650.000,0.000,4273.920,0.000,0.0,0.000,1.00,0.00
7.220,5.500,5.650,-0.310,0.000,3.000,-4650.000,0.000,4273.920,0.000,0.0,0.000,1.00,0.00
7.230,5.500,5.640,-0.310,0.000,2.800,-4650.000,0.000,4298.992,0.000,0.0,0.000,1.00,0.00
7.240,5.500,5.640,-0.310,0.000,2.800,-4650.000,0.000,4298.992,0.000,0.0,0.000,1.00,0.00
7.250,5.500,5.640,-0.310,0.000,2.800,-4650.000,0.000,4298.992,0.000,0.0,0.000,1.00,0.00
7.260,5.500,5.640,-0.310,0.000,2.800,-4650.000,0.000,4298.992,0.000,0.0,0.000,1.00,0.00
7.270,5.500,5.640,-0.310,0.000,2.800,-4650.000,0.000,4298.992,0.000,0.0,0.000,1.00,0.00
7.280,5.500,5.640,-0.310,0.000,2.800,-4650.000,0.000,4298.992,0.000,0.0,0.000,1.00,0.00
7.290,5.500,5.640,-0.310,0.000,2.800,-4650.000,0.000,4298.992,0.000,0.0,0.000,1.00,0.00
7.300,5.500,5.630,-0.310,0.000,2.600,-4650.000,0.000,4324.064,0.000,0.0,0.000,1.00,0.00
7.310,5.500,5.630,-0.310,0.000,2.600,-4650.000,0.000,4324.064,0.000,0.0,0.000,1.00,0.00
7.320,5.500,5.630,-0.310,0.000,2.600,-4650.000,0.000,4324.064,0.000,0.0,0.000,1.00,0.00
7.330,5.500,5.630,-0.310,0.000,2.600,-4650.000,0.000,4324.064,0.000,0.0,0.000,1.00,0.00
7.340,5.500,5.630,-0.310,0.000,2.600,-4650.000,0.000,4324.064,0.000,0.0,0.000,1.00,0.00
7.350,5.500,5.630,-0.310,0.000,2.600,-4650.000,0.000,4324.064,0.000,0.0,0.000,1.00,0.00
7.360,5.500,5.620,-0.310,0.000,2.400,-4650.000,0.000,4349.136,0.000,0.0,0.000,1.00,0.00
7.370,5.500,5.620,-0.310,0.000,2.400,-4650.000,0.000,4349.136,0.000,0.0,0.000,1.00,0.00
7.380,5.500,5.620,-0.310,0.000,2.400,-4650.000,0.000,4349.136,0.000,0.0,0.000,1.00,0.00
7.390,5.500,5.620,-0.310,0.000,2.400,-4650.000,0.000,4349.136,0.000,0.0,0.000,1.00,0.00
7.400,5.500,5.620,-0.310,0.000,2.400,-4650.000,0.000,4349.136,0.000,0.0,0.000,1.00,0.00
7.410,5.500,5.620,-0.310,0.000,2.400,-4650.000,0.000,4349.136,0.000,0.0,0.000,1.00,0.00
7.420,5.500,5.620,-0.310,0.000,2.400,-4650.000,0.000,4349.136,0.000,0.0,0.000,1.00,0.00
7.430,5.500,5.610,-0.310,0.000,2.200,-4650.000,0.000,4374.208,0.000,0.0,0.000,1.00,0.00
7.440,5.500,5.610,-0.310,0.000,2.200,-4650.000,0.000,4374.208,0.000,0.0,0.000,1.00,0.00
7.450,5.500,5.610,-0.310,0.000,2.200,-4650.000,0.000,4374.208,0.000,0.0,0.000,1.00,0.00
7.460,5.500,5.610,-0.310,0.000,2.200,-4650.000,0.000,4374.208,0.000,0.0,0.000,1.00,0.00
7.470,5.500,5.610,-0.310,0.000,2.200,-4650.000,0.000,4374.208,0.000,0.0,0.000,1.00,0.00
7.480,5.500,5.610,-0.310,0.000,2.200,-4650.000,0.000,4374.208,0.000,0.0,0.000,1.00,0.00
7.490,5.500,5.610,-0.310,0.000,2.200,-4650.000,0.000,4374.208,0.000,0.0,0.000,1.00,0.00
7.500,5.500,5.600,-0.310,0.000,2.000,-4650.000,0.000,4399.280,0.000,0.0,0.000,1.00,0.00
7.510,5.500,5.600,-0.310,0.000,2.000,-4650.000,0.000,4399.280,0.000,0.0,0.000,1.00,0.00
7.520,5.500,5.600,-0.310,0.000,2.000,-4650.000,0.000,4399.280,0.000,0.0,0.000,1.00,0.00
7.530,5.500,5.600,-0.310,0.000,2.000,-4650.000,0.000,4399.280,0.000,0.0,0.000,1.00,0.00
7.540,5.500,5.600,-0.310,0.000,2.000,-4650.000,0.000,4399.280,0.000,0.0,0.000,1.00,0.00
7.550,5.500,5.600,-0.310,0.000,2.000,-4650.000,0.000,4399.280,0.000,0.0,0.000,1.00,0.00
7.560,5.500,5.600,-0.310,0.000,2.000,-4650.000,0.000,4399.280,0.000,0.0,0.000,1.00,0.00
7.570,5.500,5.600,-0.310,0.000,2.000,-4650.000,0.000,4399.280,0.000,0.0,0.000,1.00,0.00
7.580,5.500,5.590,-0.310,0.000,1.800,-4650.000,0.000,4424.352,0.000,0.0,0.000,1.00,0.00
7.590,5.500,5.590,-0.310,0.000,1.800,-4650.000,0.000,4424.352,0.000,0.0,0.000,1.00,0.00
7.600,5.500,5.590,-0.310,0.000,1.800,-4650.000,0.000,4424.352,0.000,0.0,0.000,1.00,0.00
7.610,5.500,5.590,-0.310,0.000,1.800,-4650.000,0.000,4424.352,0.000,0.0,0.000,1.00,0.00
7.620,5.500,5.590,-0.310,0.000,1.800,-4650.000,0.000,4424.352,0.000,0.0,0.000,1.00,0.00
7.630,5.500,5.590,-0.310,0.000,1.800,-4650.000,0.000,4424.352,0.000,0.0,0.000,1.00,0.00
7.640,5.500,5.580,-0.310,0.000,1.600,-4650.000,0.000,4449.424,0.000,0.0,0.000,1.00,0.00
7.650,5.500,5.580,-0.310,0.000,1.600,-4650.000,0.000,4449.424,0.000,0.0,0.000,1.00,0.00
7.660,5.500,5.580,-0.310,0.000,1.600,-4650.000,0.000,4449.424,0.000,0.0,0.000,1.00,0.00
7.670,5.500,5.580,-0.310,0.000,1.600,-4650.000,0.000,4449.424,0.000,0.0,0.000,1.00,0.00
7.680,5.500,5.580,-0.310,0.000,1.600,-4650.000,0.000,4449.424,0.000,0.0,0.000,1.00,0.00
7.690,5.500,5.580,-0.310,0.000,1.600,-4650.000,0.000,4449.424,0.000,0.0,0.000,1.00,0.00
7.700,5.500,5.580,-0.310,0.000,1.600,-4650.000,0.000,4449.424,0.000,0.0,0.000,1.00,0.00
7.710,5.500,5.580,-0.310,0.000,1.600,-4650.000,0.000,4449.424,0.000,0.0,0.000,1.00,0.00
7.720,5.500,5.570,-0.310,0.000,1.400,-4650.000,0.000,4474.496,0.000,0.0,0.000,1.00,0.00
7.730,5.500,5.570,-0.310,0.000,1.400,-4650.000,0.000,4474.496,0.000,0.0,0.000,1.00,0.00
7.740,5.500,5.570,-0.310,0.000,1.400,-4650.000,0.000,4474.496,0.000,0.0,0.000,1.00,0.00
7.750,5.500,5.570,-0.310,0.000,1.400,-4650.000,0.000,4474.496,0.000,0.0,0.000,1.00,0.00
7.760,5.500,5.570,-0.310,0.000,1.400,-4650.000,0.000,4474.496,0.000,0.0,0.000,1.00,0.00
7.770,5.500,5.570,-0.310,0.000,1.400,-4650.000,0.000,4474.496,0.000,0.0,0.000,1.00,0.00
7.780,5.500,5.570,-0.310,0.000,1.400,-4650.000,0.000,4474.496,0.000,0.0,0.000,1.00,0.00
7.790,5.500,5.570,-0.310,0.000,1.400,-4650.000,0.000,4474.496,0.000,0.0,0.000,1.00,0.00
7.800,5.500,5.560,-0.310,0.000,1.200,-4650.000,0.000,4499.568,0.000,0.0,0.000,1.00,0.00
7.810,5.500,5.560,-0.310,0.000,1.200,-4650.000,0.000,4499.568,0.000,0.0,0.000,1.00,0.00
7.820,5.500,5.560,-0.310,0.000,1.200,-4650.000,0.000,4499.568,0.000,0.0,0.000,1.00,0.00
7.830,5.500,5.560,-0.310,0.000,1.200,-4650.000,0.000,4499.568,0.000,0.0,0.000,1.00,0.00
7.840,5.500,5.560,-0.310,0.000,1.200,-4650.000,0.000,4499.568,0.000,0.0,0.000,1.00,0.00
7.850,5.500,5.560,-0.310,0.000,1.200,-4650.000,0.000,4499.568,0.000,0.0,0.000,1.00,0.00
7.860,5.500,5.550,-0.310,0.000,1.000,-4650.000,0.000,4524.640,0.000,0.0,0.000,1.00,0.00
7.870,5.500,5.550,-0.310,0.000,1.000,-4650.000,0.000,4524.640,0.000,0.0,0.000,1.00,0.00
7.880,5.500,5.550,-0.310,0.000,1.000,-4650.000,0.000,4524.640,0.000,0.0,0.000,1.00,0.00
7.890,5.500,5.550,-0.310,0.000,1.000,-4650.000,0.000,4524.640,0.000,0.0,0.000,1.00,0.00
7.900,5.500,5.550,-0.310,0.000,1.000,-4650.000,0.000,4524.640,0.000,0.0,0.000,1.00,0.00
7.910,5.500,5.550,-0.310,0.000,1.000,-4650.000,0.000,4524.640,0.000,0.0,0.000,1.00,0.00
7.920,5.500,5.550,-0.310,0.000,1.000,-4650.000,0.000,4524.640,0.000,0.0,0.000,1.00,0.00
7.930,5.500,5.550,-0.310,0.000,1.000,-4650.000,0.000,4524.640,0.000,0.0,0.000,1.00,0.00
7.940,5.500,5.540,-0.310,0.000,0.800,-4650.000,0.000,4549.712,0.000,0.0,0.000,1.00,0.00
7.950,5.500,5.540,-0.310,0.000,0.800,-4650.000,0.000,4549.712,0.000,0.0,0.000,1.00,0.00
