time_s,target_velocity_mps,actual_velocity_mps,error_mps,torque_nm,brake_pct,p_term_nm,i_term_nm,d_term_nm,integral,est_mass_kg,est_drag,model_conf,steering_deg
0.010,7.000,0.000,7.000,74400.000,0.000,0.000,0.000,0.000,0.000,200000.0,3.500,0.30,0.00
0.020,7.000,0.000,7.000,74400.000,0.000,0.000,0.000,0.000,0.000,200000.0,3.500,0.30,0.00
0.030,7.000,0.000,7.000,74400.000,0.000,0.000,0.000,0.000,0.000,200000.0,3.500,0.30,0.00
0.040,7.000,0.010,6.990,74414.285,0.000,0.000,0.000,0.000,0.000,200039.7,3.500,0.30,0.00
0.050,7.000,0.010,6.990,74428.553,0.000,0.000,0.000,0.000,0.000,200079.3,3.500,0.30,0.00
0.060,7.000,0.020,6.980,74442.824,0.000,0.000,0.000,0.000,0.000,200119.0,3.500,0.30,0.00
0.070,7.000,0.030,6.970,74385.646,0.000,0.000,0.000,0.000,0.000,199960.1,3.500,0.30,0.00
0.080,7.000,0.030,6.970,74400.007,0.000,0.000,0.000,0.000,0.000,200000.0,3.500,0.30,0.00
0.090,7.000,0.040,6.960,74414.273,0.000,0.000,0.000,0.000,0.000,200039.6,3.500,0.31,0.00
0.100,7.000,0.040,6.960,74428.541,0.000,0.000,0.000,0.000,0.000,200079.3,3.500,0.31,0.00
0.110,7.000,0.050,6.950,74442.812,0.000,0.000,0.000,0.000,0.000,200118.9,3.500,0.31,0.00
0.120,7.000,0.050,6.950,74457.085,0.000,0.000,0.000,0.000,0.000,200158.6,3.500,0.31,0.00
0.130,7.000,0.050,6.950,74542.827,0.000,0.000,0.000,0.000,0.000,200396.7,3.500,0.31,0.00
0.140,7.000,0.060,6.940,74557.022,0.000,0.000,0.000,0.000,0.000,200436.2,3.500,0.31,0.00
0.150,7.000,0.070,6.930,74499.757,0.000,0.000,0.000,0.000,0.000,200277.1,3.500,0.31,0.00
0.160,7.000,0.070,6.930,74514.140,0.000,0.000,0.000,0.000,0.000,200317.0,3.500,0.31,0.00
0.170,7.000,0.080,6.920,74528.429,0.000,0.000,0.000,0.000,0.000,200356.7,3.500,0.31,0.00
0.180,7.000,0.080,6.920,74542.718,0.000,0.000,0.000,0.000,0.000,200396.4,3.500,0.32,0.00
0.190,7.000,0.080,6.920,74628.558,0.000,0.000,0.000,0.000,0.000,200634.9,3.500,0.32,0.00
0.200,7.000,0.090,6.910,74642.770,0.000,0.000,0.000,0.000,0.000,200674.3,3.500,0.32,0.00
0.210,7.000,0.100,6.900,74585.440,0.000,0.000,0.000,0.000,0.000,200515.1,3.500,0.32,0.00
0.220,7.000,0.100,6.900,74599.840,0.000,0.000,0.000,0.000,0.000,200555.1,3.500,0.32,0.00
0.230,7.000,0.110,6.890,74614.146,0.000,0.000,0.000,0.000,0.000,200594.8,3.500,0.32,0.00
0.240,7.000,0.110,6.890,74628.452,0.000,0.000,0.000,0.000,0.000,200634.6,3.500,0.32,0.00
0.250,7.000,0.120,6.880,74642.763,0.000,0.000,0.000,0.000,0.000,200674.3,3.500,0.32,0.00
0.260,7.000,0.120,6.880,74657.075,0.000,0.000,0.000,0.000,0.000,200714.1,3.500,0.32,0.00
0.270,7.000,0.130,6.870,74671.392,0.000,0.000,0.000,0.000,0.000,200753.8,3.500,0.32,0.00
0.280,7.000,0.130,6.870,74685.709,0.000,0.000,0.000,0.000,0.000,200793.6,3.500,0.33,0.00
0.290,7.000,0.140,6.860,74700.032,0.000,0.000,0.000,0.000,0.000,200833.4,3.500,0.33,0.00
0.300,7.000,0.140,6.860,74714.354,0.000,0.000,0.000,0.000,0.000,200873.1,3.500,0.33,0.00
0.310,7.000,0.140,6.860,74800.392,0.000,0.000,0.000,0.000,0.000,201112.1,3.500,0.33,0.00
0.320,7.000,0.150,6.850,74814.637,0.000,0.000,0.000,0.000,0.000,201151.7,3.500,0.33,0.00
0.330,7.000,0.150,6.850,74828.982,0.000,0.000,0.000,0.000,0.000,201191.6,3.500,0.33,0.00
0.340,7.000,0.160,6.840,74843.333,0.000,0.000,0.000,0.000,0.000,201231.4,3.500,0.33,0.00
0.350,7.000,0.170,6.830,74785.851,0.000,0.000,0.000,0.000,0.000,201071.7,3.500,0.33,0.00
0.360,7.000,0.170,6.830,74800.289,0.000,0.000,0.000,0.000,0.000,201111.8,3.500,0.33,0.00
0.370,7.000,0.180,6.820,74814.634,0.000,0.000,0.000,0.000,0.000,201151.7,3.500,0.33,0.00
0.380,7.000,0.180,6.820,74828.979,0.000,0.000,0.000,0.000,0.000,201191.5,3.500,0.34,0.00
0.390,7.000,0.190,6.810,74843.330,0.000,0.000,0.000,0.000,0.000,201231.4,3.500,0.34,0.00
0.400,7.000,0.190,6.810,74857.680,0.000,0.000,0.000,0.000,0.000,201271.2,3.500,0.34,0.00
0.410,7.000,0.190,6.810,74943.883,0.000,0.000,0.000,0.000,0.000,201510.7,3.500,0.34,0.00
0.420,7.000,0.200,6.800,74958.157,0.000,0.000,0.000,0.000,0.000,201550.3,3.500,0.34,0.00
0.430,7.000,0.210,6.790,74900.587,0.000,0.000,0.000,0.000,0.000,201390.4,3.500,0.34,0.00
0.440,7.000,0.220,6.780,74843.093,0.000,0.000,0.000,0.000,0.000,201230.7,3.500,0.34,0.00
0.450,7.000,0.220,6.780,74857.542,0.000,0.000,0.000,0.000,0.000,201270.8,3.500,0.34,0.00
0.460,7.000,0.220,6.780,74943.744,0.000,0.000,0.000,0.000,0.000,201510.3,3.500,0.34,0.00
0.470,7.000,0.230,6.770,74958.019,0.000,0.000,0.000,0.000,0.000,201549.9,3.500,0.34,0.00
0.480,7.000,0.240,6.760,74900.450,0.000,0.000,0.000,0.000,0.000,201390.0,3.500,0.35,0.00
0.490,7.000,0.240,6.760,74914.911,0.000,0.000,0.000,0.000,0.000,201430.1,3.500,0.35,0.00
0.500,7.000,0.250,6.750,74929.279,0.000,0.000,0.000,0.000,0.000,201470.0,3.500,0.35,0.00
0.510,7.000,0.250,6.750,74943.646,0.000,0.000,0.000,0.000,0.000,201509.9,3.500,0.35,0.00
0.520,7.000,0.250,6.750,75029.947,0.000,0.000,0.000,0.000,0.000,201749.7,3.500,0.35,0.00
0.530,7.000,0.260,6.740,75044.239,0.000,0.000,0.000,0.000,0.000,201789.4,3.500,0.35,0.00
0.540,7.000,0.260,6.740,75058.628,0.000,0.000,0.000,0.000,0.000,201829.3,3.500,0.35,0.00
0.550,7.000,0.270,6.730,75073.025,0.000,0.000,0.000,0.000,0.000,201869.3,3.500,0.35,0.00
0.560,7.000,0.280,6.720,75015.369,0.000,0.000,0.000,0.000,0.000,201709.1,3.500,0.35,0.00
0.570,7.000,0.280,6.720,75029.851,0.000,0.000,0.000,0.000,0.000,201749.4,3.500,0.35,0.00
0.580,7.000,0.280,6.720,75116.252,0.000,0.000,0.000,0.000,0.000,201989.4,3.500,0.36,0.00
0.590,7.000,0.290,6.710,75130.561,0.000,0.000,0.000,0.000,0.000,202029.1,3.500,0.36,0.00
0.600,7.000,0.290,6.710,75144.966,0.000,0.000,0.000,0.000,0.000,202069.1,3.500,0.36,0.00
0.610,7.000,0.300,6.700,75159.380,0.000,0.000,0.000,0.000,0.000,202109.1,3.500,0.36,0.00
0.620,7.000,0.300,6.700,75173.791,0.000,0.000,0.000,0.000,0.000,202149.2,3.500,0.36,0.00
0.630,7.000,0.310,6.690,75188.211,0.000,0.000,0.000,0.000,0.000,202189.2,3.500,0.36,0.00
0.640,7.000,0.310,6.690,75202.627,0.000,0.000,0.000,0.000,0.000,202229.2,3.500,0.36,0.00
0.650,7.000,0.320,6.680,75217.053,0.000,0.000,0.000,0.000,0.000,202269.3,3.500,0.36,0.00
0.660,7.000,0.330,6.670,75159.287,0.000,0.000,0.000,0.000,0.000,202108.8,3.500,0.36,0.00
0.670,7.000,0.330,6.670,75173.797,0.000,0.000,0.000,0.000,0.000,202149.1,3.500,0.36,0.00
0.680,7.000,0.340,6.660,75188.218,0.000,0.000,0.000,0.000,0.000,202189.2,3.500,0.37,0.00
0.690,7.000,0.340,6.660,75202.634,0.000,0.000,0.000,0.000,0.000,202229.2,3.500,0.37,0.00
0.700,7.000,0.350,6.650,75217.060,0.000,0.000,0.000,0.000,0.000,202269.3,3.500,0.37,0.00
0.710,7.000,0.350,6.650,75231.482,0.000,0.000,0.000,0.000,0.000,202309.3,3.500,0.37,0.00
0.720,7.000,0.360,6.640,75245.914,0.000,0.000,0.000,0.000,0.000,202349.4,3.500,0.37,0.00
0.730,7.000,0.360,6.640,75260.341,0.000,0.000,0.000,0.000,0.000,202389.5,3.500,0.37,0.00
0.740,7.000,0.370,6.630,75274.779,0.000,0.000,0.000,0.000,0.000,202429.5,3.500,0.37,0.00
0.750,7.000,0.370,6.630,75289.212,0.000,0.000,0.000,0.000,0.000,202469.6,3.500,0.37,0.00
0.760,7.000,0.380,6.620,75303.655,0.000,0.000,0.000,0.000,0.000,202509.7,3.500,0.37,0.00
0.770,7.000,0.380,6.620,75318.093,0.000,0.000,0.000,0.000,0.000,202549.8,3.500,0.37,0.00
0.780,7.000,0.390,6.610,75332.543,0.000,0.000,0.000,0.000,0.000,202590.0,3.500,0.38,0.00
0.790,7.000,0.390,6.610,75346.986,0.000,0.000,0.000,0.000,0.000,202630.1,3.500,0.38,0.00
0.800,7.000,0.400,6.600,75361.441,0.000,0.000,0.000,0.000,0.000,202670.2,3.500,0.38,0.00
0.810,7.000,0.400,6.600,75375.891,0.000,0.000,0.000,0.000,0.000,202710.3,3.500,0.38,0.00
0.820,7.000,0.410,6.590,75390.352,0.000,0.000,0.000,0.000,0.000,202750.5,3.500,0.38,0.00
0.830,7.000,0.420,6.580,75332.454,0.000,0.000,0.000,0.000,0.000,202589.6,3.500,0.38,0.00
0.840,7.000,0.420,6.580,75346.998,0.000,0.000,0.000,0.000,0.000,202630.0,3.500,0.38,0.00
0.850,7.000,0.430,6.570,75361.454,0.000,0.000,0.000,0.000,0.000,202670.2,3.500,0.38,0.00
0.860,7.000,0.430,6.570,75375.903,0.000,0.000,0.000,0.000,0.000,202710.3,3.500,0.38,0.00
0.870,7.000,0.440,6.560,75390.365,0.000,0.000,0.000,0.000,0.000,202750.4,3.500,0.38,0.00
0.880,7.000,0.440,6.560,75404.820,0.000,0.000,0.000,0.000,0.000,202790.6,3.500,0.39,0.00
0.890,7.000,0.450,6.550,75419.287,0.000,0.000,0.000,0.000,0.000,202830.8,3.500,0.39,0.00
0.900,7.000,0.450,6.550,75433.747,0.000,0.000,0.000,0.000,0.000,202870.9,3.500,0.39,0.00
0.910,7.000,0.460,6.540,75448.220,0.000,0.000,0.000,0.000,0.000,202911.1,3.500,0.39,0.00
0.920,7.000,0.460,6.540,75462.686,0.000,0.000,0.000,0.000,0.000,202951.3,3.500,0.39,0.00
0.930,7.000,0.470,6.530,75477.165,0.000,0.000,0.000,0.000,0.000,202991.5,3.500,0.39,0.00
0.940,7.000,0.470,6.530,75491.636,0.000,0.000,0.000,0.000,0.000,203031.7,3.500,0.39,0.00
0.950,7.000,0.470,6.530,75578.569,0.000,0.000,0.000,0.000,0.000,203273.2,3.500,0.39,0.00
0.960,7.000,0.480,6.520,75592.970,0.000,0.000,0.000,0.000,0.000,203313.1,3.500,0.39,0.00
0.970,7.000,0.480,6.520,75607.464,0.000,0.000,0.000,0.000,0.000,203353.4,3.500,0.39,0.00
0.980,7.000,0.490,6.510,75621.971,0.000,0.000,0.000,0.000,0.000,203393.7,3.500,0.40,0.00
0.990,7.000,0.500,6.500,75563.897,0.000,0.000,0.000,0.000,0.000,203232.3,3.500,0.40,0.00
1.000,7.000,0.500,6.500,75578.486,0.000,0.000,0.000,0.000,0.000,203272.8,3.500,0.40,0.00
1.010,7.000,0.500,6.500,75665.518,0.000,0.000,0.000,0.000,0.000,203514.6,3.500,0.40,0.00
1.020,7.000,0.510,6.490,75679.936,0.000,0.000,0.000,0.000,0.000,203554.6,3.500,0.40,0.00
1.030,7.000,0.510,6.490,75694.447,0.000,0.000,0.000,0.000,0.000,203594.9,3.500,0.40,0.00
1.040,7.000,0.520,6.480,75708.971,0.000,0.000,0.000,0.000,0.000,203635.2,3.500,0.40,0.00
1.050,7.000,0.530,6.470,75650.832,0.000,0.000,0.000,0.000,0.000,203473.7,3.500,0.40,0.00
1.060,7.000,0.530,6.470,75665.437,0.000,0.000,0.000,0.000,0.000,203514.3,3.500,0.40,0.00
1.070,7.000,0.540,6.460,75679.956,0.000,0.000,0.000,0.000,0.000,203554.6,3.500,0.40,0.00
1.080,7.000,0.540,6.460,75694.466,0.000,0.000,0.000,0.000,0.000,203594.9,3.500,0.41,0.00
1.090,7.000,0.540,6.460,75781.632,0.000,0.000,0.000,0.000,0.000,203837.0,3.500,0.41,0.00
1.100,7.000,0.550,6.450,75796.073,0.000,0.000,0.000,0.000,0.000,203877.1,3.500,0.41,0.00
1.110,7.000,0.550,6.450,75810.606,0.000,0.000,0.000,0.000,0.000,203917.5,3.500,0.41,0.00
1.120,7.000,0.560,6.440,75825.154,0.000,0.000,0.000,0.000,0.000,203957.8,3.500,0.41,0.00
1.130,7.000,0.570,6.430,75766.926,0.000,0.000,0.000,0.000,0.000,203796.1,3.500,0.41,0.00
1.140,7.000,0.570,6.430,75781.553,0.000,0.000,0.000,0.000,0.000,203836.7,3.500,0.41,0.00
1.150,7.000,0.580,6.420,75796.095,0.000,0.000,0.000,0.000,0.000,203877.1,3.500,0.41,0.00
1.160,7.000,0.580,6.420,75810.628,0.000,0.000,0.000,0.000,0.000,203917.4,3.500,0.41,0.00
1.170,7.000,0.590,6.410,75825.176,0.000,0.000,0.000,0.000,0.000,203957.8,3.500,0.41,0.00
1.180,7.000,0.590,6.410,75839.714,0.000,0.000,0.000,0.000,0.000,203998.2,3.500,0.42,0.00
1.190,7.000,0.600,6.400,75854.268,0.000,0.000,0.000,0.000,0.000,204038.6,3.500,0.42,0.00
1.200,7.000,0.600,6.400,75868.812,0.000,0.000,0.000,0.000,0.000,204079.0,3.500,0.42,0.00
1.210,7.000,0.610,6.390,75883.371,0.000,0.000,0.000,0.000,0.000,204119.4,3.500,0.42,0.00
1.220,7.000,0.610,6.390,75897.921,0.000,0.000,0.000,0.000,0.000,204159.8,3.500,0.42,0.00
1.230,7.000,0.620,6.380,75912.486,0.000,0.000,0.000,0.000,0.000,204200.2,3.500,0.42,0.00
1.240,7.000,0.630,6.370,75854.192,0.000,0.000,0.000,0.000,0.000,204038.3,3.500,0.42,0.00
1.250,7.000,0.630,6.370,75868.837,0.000,0.000,0.000,0.000,0.000,204078.9,3.500,0.42,0.00
1.260,7.000,0.640,6.360,75883.397,0.000,0.000,0.000,0.000,0.000,204119.4,3.500,0.42,0.00
1.270,7.000,0.640,6.360,75897.946,0.000,0.000,0.000,0.000,0.000,204159.8,3.500,0.42,0.00
1.280,7.000,0.640,6.360,75985.347,0.000,0.000,0.000,0.000,0.000,204402.5,3.500,0.43,0.00
1.290,7.000,0.650,6.350,75999.829,0.000,0.000,0.000,0.000,0.000,204442.7,3.500,0.43,0.00
1.300,7.000,0.660,6.340,75941.469,0.000,0.000,0.000,0.000,0.000,204280.6,3.500,0.43,0.00
1.310,7.000,0.660,6.340,75956.130,0.000,0.000,0.000,0.000,0.000,204321.3,3.500,0.43,0.00
1.320,7.000,0.670,6.330,75970.707,0.000,0.000,0.000,0.000,0.000,204361.8,3.500,0.43,0.00
1.330,7.000,0.670,6.330,75985.274,0.000,0.000,0.000,0.000,0.000,204402.2,3.500,0.43,0.00
1.340,7.000,0.680,6.320,75999.857,0.000,0.000,0.000,0.000,0.000,204442.7,3.500,0.43,0.00
1.350,7.000,0.680,6.320,76014.429,0.000,0.000,0.000,0.000,0.000,204483.2,3.500,0.43,0.00
1.360,7.000,0.680,6.320,76101.963,0.000,0.000,0.000,0.000,0.000,204726.3,3.500,0.43,0.00
1.370,7.000,0.690,6.310,76116.468,0.000,0.000,0.000,0.000,0.000,204766.6,3.500,0.43,0.00
1.380,7.000,0.700,6.300,76058.019,0.000,0.000,0.000,0.000,0.000,204604.2,3.500,0.44,0.00
1.390,7.000,0.700,6.300,76072.703,0.000,0.000,0.000,0.000,0.000,204645.0,3.500,0.44,0.00
1.400,7.000,0.700,6.300,76160.305,0.000,0.000,0.000,0.000,0.000,204888.3,3.500,0.44,0.00
1.410,7.000,0.710,6.290,76174.821,0.000,0.000,0.000,0.000,0.000,204928.6,3.500,0.44,0.00
1.420,7.000,0.710,6.290,76189.427,0.000,0.000,0.000,0.000,0.000,204969.2,3.500,0.44,0.00
1.430,7.000,0.720,6.280,76204.050,0.000,0.000,0.000,0.000,0.000,205009.7,3.500,0.44,0.00
1.440,7.000,0.730,6.270,76145.534,0.000,0.000,0.000,0.000,0.000,204847.2,3.500,0.44,0.00
1.450,7.000,0.730,6.270,76160.235,0.000,0.000,0.000,0.000,0.000,204888.0,3.500,0.44,0.00
1.460,7.000,0.740,6.260,76174.853,0.000,0.000,0.000,0.000,0.000,204928.6,3.500,0.44,0.00
1.470,7.000,0.740,6.260,76189.459,0.000,0.000,0.000,0.000,0.000,204969.1,3.500,0.44,0.00
1.480,7.000,0.750,6.250,76204.082,0.000,0.000,0.000,0.000,0.000,205009.7,3.500,0.45,0.00
1.490,7.000,0.750,6.250,76218.693,0.000,0.000,0.000,0.000,0.000,205050.3,3.500,0.45,0.00
1.500,7.000,0.750,6.250,76306.463,0.000,0.000,0.000,0.000,0.000,205294.1,3.500,0.45,0.00
1.510,7.000,0.760,6.240,76321.009,0.000,0.000,0.000,0.000,0.000,205334.5,3.500,0.45,0.00
1.520,7.000,0.760,6.240,76335.642,0.000,0.000,0.000,0.000,0.000,205375.1,3.500,0.45,0.00
1.530,7.000,0.770,6.230,76350.295,0.000,0.000,0.000,0.000,0.000,205415.8,3.500,0.45,0.00
1.540,7.000,0.770,6.230,76364.934,0.000,0.000,0.000,0.000,0.000,205456.4,3.500,0.45,0.00
1.550,7.000,0.780,6.220,76379.592,0.000,0.000,0.000,0.000,0.000,205497.1,3.500,0.45,0.00
1.560,7.000,0.790,6.210,76320.943,0.000,0.000,0.000,0.000,0.000,205334.1,3.500,0.45,0.00
1.570,7.000,0.790,6.210,76335.677,0.000,0.000,0.000,0.000,0.000,205375.1,3.500,0.45,0.00
1.580,7.000,0.800,6.200,76350.330,0.000,0.000,0.000,0.000,0.000,205415.7,3.500,0.46,0.00
1.590,7.000,0.800,6.200,76364.969,0.000,0.000,0.000,0.000,0.000,205456.4,3.500,0.46,0.00
1.600,7.000,0.800,6.200,76452.907,0.000,0.000,0.000,0.000,0.000,205700.7,3.500,0.46,0.00
1.610,7.000,0.810,6.190,76467.482,0.000,0.000,0.000,0.000,0.000,205741.1,3.500,0.46,0.00
1.620,7.000,0.820,6.180,76408.766,0.000,0.000,0.000,0.000,0.000,205577.9,3.500,0.46,0.00
1.630,7.000,0.820,6.180,76423.517,0.000,0.000,0.000,0.000,0.000,205618.9,3.500,0.46,0.00
1.640,7.000,0.830,6.170,76438.188,0.000,0.000,0.000,0.000,0.000,205659.6,3.500,0.46,0.00
1.650,7.000,0.830,6.170,76452.844,0.000,0.000,0.000,0.000,0.000,205700.3,3.500,0.46,0.00
1.660,7.000,0.840,6.160,76467.520,0.000,0.000,0.000,0.000,0.000,205741.1,3.500,0.46,0.00
1.670,7.000,0.850,6.150,76408.804,0.000,0.000,0.000,0.000,0.000,205577.9,3.500,0.46,0.00
1.680,7.000,0.850,6.150,76423.556,0.000,0.000,0.000,0.000,0.000,205618.9,3.500,0.47,0.00
1.690,7.000,0.860,6.140,76438.227,0.000,0.000,0.000,0.000,0.000,205659.6,3.500,0.47,0.00
1.700,7.000,0.860,6.140,76452.883,0.000,0.000,0.000,0.000,0.000,205700.3,3.500,0.47,0.00
1.710,7.000,0.860,6.140,76540.922,0.000,0.000,0.000,0.000,0.000,205944.8,3.500,0.47,0.00
1.720,7.000,0.870,6.130,76555.515,0.000,0.000,0.000,0.000,0.000,205985.3,3.500,0.47,0.00
1.730,7.000,0.870,6.130,76570.193,0.000,0.000,0.000,0.000,0.000,206026.1,3.500,0.47,0.00
1.740,7.000,0.880,6.120,76584.893,0.000,0.000,0.000,0.000,0.000,206066.9,3.500,0.47,0.00
1.750,7.000,0.890,6.110,76526.088,0.000,0.000,0.000,0.000,0.000,205903.5,3.500,0.47,0.00
1.760,7.000,0.890,6.110,76540.862,0.000,0.000,0.000,0.000,0.000,205944.5,3.500,0.47,0.00
1.770,7.000,0.900,6.100,76555.557,0.000,0.000,0.000,0.000,0.000,205985.3,3.500,0.47,0.00
1.780,7.000,0.900,6.100,76570.235,0.000,0.000,0.000,0.000,0.000,206026.1,3.500,0.48,0.00
1.790,7.000,0.900,6.100,76658.410,0.000,0.000,0.000,0.000,0.000,206271.0,3.500,0.48,0.00
1.800,7.000,0.910,6.090,76673.025,0.000,0.000,0.000,0.000,0.000,206311.5,3.500,0.48,0.00
1.810,7.000,0.910,6.090,76687.726,0.000,0.000,0.000,0.000,0.000,206352.4,3.500,0.48,0.00
1.820,7.000,0.920,6.080,76702.449,0.000,0.000,0.000,0.000,0.000,206393.2,3.500,0.48,0.00
1.830,7.000,0.930,6.070,76643.555,0.000,0.000,0.000,0.000,0.000,206229.6,3.500,0.48,0.00
1.840,7.000,0.930,6.070,76658.352,0.000,0.000,0.000,0.000,0.000,206270.7,3.500,0.48,0.00
1.850,7.000,0.940,6.060,76673.070,0.000,0.000,0.000,0.000,0.000,206311.5,3.500,0.48,0.00
1.860,7.000,0.940,6.060,76687.771,0.000,0.000,0.000,0.000,0.000,206352.3,3.500,0.48,0.00
1.870,7.000,0.940,6.060,76776.081,0.000,0.000,0.000,0.000,0.000,206597.6,3.500,0.48,0.00
1.880,7.000,0.950,6.050,76790.720,0.000,0.000,0.000,0.000,0.000,206638.3,3.500,0.49,0.00
1.890,7.000,0.950,6.050,76805.443,0.000,0.000,0.000,0.000,0.000,206679.2,3.500,0.49,0.00
1.900,7.000,0.960,6.040,76820.190,0.000,0.000,0.000,0.000,0.000,206720.1,3.500,0.49,0.00
1.910,7.000,0.960,6.040,76834.919,0.000,0.000,0.000,0.000,0.000,206761.0,3.500,0.49,0.00
1.920,7.000,0.970,6.030,76849.671,0.000,0.000,0.000,0.000,0.000,206801.9,3.500,0.49,0.00
1.930,7.000,0.970,6.030,76864.406,0.000,0.000,0.000,0.000,0.000,206842.8,3.500,0.49,0.00
1.940,7.000,0.980,6.020,76879.164,0.000,0.000,0.000,0.000,0.000,206883.8,3.500,0.49,0.00
1.950,7.000,0.990,6.010,76820.135,0.000,0.000,0.000,0.000,0.000,206719.7,3.500,0.49,0.00
1.960,7.000,0.990,6.010,76834.966,0.000,0.000,0.000,0.000,0.000,206760.9,3.500,0.49,0.00
1.970,7.000,0.990,6.010,76923.445,0.000,0.000,0.000,0.000,0.000,207006.7,3.500,0.49,0.00
1.980,7.000,1.000,6.000,76938.113,0.000,0.000,0.000,0.000,0.000,207047.4,3.500,0.50,0.00
1.990,7.000,1.010,5.990,76879.040,0.000,0.000,0.000,0.000,0.000,206883.2,3.500,0.50,0.00
2.000,7.000,1.010,5.990,76893.882,0.000,0.000,0.000,0.000,0.000,206924.5,3.500,0.50,0.00
2.010,7.000,1.020,5.980,76908.647,0.000,0.000,0.000,0.000,0.000,206965.4,3.500,0.50,0.00
2.020,7.000,1.020,5.980,76923.393,0.000,0.000,0.000,0.000,0.000,207006.4,3.500,0.50,0.00
2.030,7.000,1.030,5.970,76938.164,0.000,0.000,0.000,0.000,0.000,207047.4,3.500,0.50,0.00
2.040,7.000,1.040,5.960,76879.090,0.000,0.000,0.000,0.000,0.000,206883.2,3.500,0.50,0.00
2.050,7.000,1.040,5.960,76893.933,0.000,0.000,0.000,0.000,0.000,206924.4,3.500,0.50,0.00
2.060,7.000,1.050,5.950,76908.698,0.000,0.000,0.000,0.000,0.000,206965.4,3.500,0.50,0.00
2.070,7.000,1.050,5.950,76923.444,0.000,0.000,0.000,0.000,0.000,207006.4,3.500,0.50,0.00
2.080,7.000,1.060,5.940,76938.215,0.000,0.000,0.000,0.000,0.000,207047.3,3.501,0.51,0.00
2.090,7.000,1.060,5.940,76952.967,0.000,0.000,0.000,0.000,0.000,207088.3,3.501,0.51,0.00
2.100,7.000,1.070,5.930,76967.744,0.000,0.000,0.000,0.000,0.000,207129.3,3.501,0.51,0.00
2.110,7.000,1.070,5.930,76982.502,0.000,0.000,0.000,0.000,0.000,207170.3,3.501,0.51,0.00
2.120,7.000,1.080,5.920,76997.285,0.000,0.000,0.000,0.000,0.000,207211.3,3.501,0.51,0.00
2.130,7.000,1.080,5.920,77012.048,0.000,0.000,0.000,0.000,0.000,207252.3,3.501,0.51,0.00
2.140,7.000,1.090,5.910,77026.837,0.000,0.000,0.000,0.000,0.000,207293.3,3.502,0.51,0.00
2.150,7.000,1.090,5.910,77041.605,0.000,0.000,0.000,0.000,0.000,207334.3,3.502,0.51,0.00
2.160,7.000,1.100,5.900,77056.400,0.000,0.000,0.000,0.000,0.000,207375.4,3.502,0.51,0.00
2.170,7.000,1.100,5.900,77071.175,0.000,0.000,0.000,0.000,0.000,207416.4,3.502,0.51,0.00
2.180,7.000,1.110,5.890,77085.975,0.000,0.000,0.000,0.000,0.000,207457.4,3.502,0.52,0.00
2.190,7.000,1.110,5.890,77100.755,0.000,0.000,0.000,0.000,0.000,207498.5,3.503,0.52,0.00
2.200,7.000,1.120,5.880,77115.562,0.000,0.000,0.000,0.000,0.000,207539.6,3.503,0.52,0.00
2.210,7.000,1.120,5.880,77130.348,0.000,0.000,0.000,0.000,0.000,207580.6,3.503,0.52,0.00
2.220,7.000,1.130,5.870,77145.160,0.000,0.000,0.000,0.000,0.000,207621.7,3.503,0.52,0.00
2.230,7.000,1.130,5.870,77159.951,0.000,0.000,0.000,0.000,0.000,207662.8,3.503,0.52,0.00
2.240,7.000,1.140,5.860,77174.770,0.000,0.000,0.000,0.000,0.000,207703.9,3.504,0.52,0.00
2.250,7.000,1.140,5.860,77189.567,0.000,0.000,0.000,0.000,0.000,207745.0,3.504,0.52,0.00
2.260,7.000,1.150,5.850,77204.391,0.000,0.000,0.000,0.000,0.000,207786.1,3.504,0.52,0.00
2.270,7.000,1.150,5.850,77219.194,0.000,0.000,0.000,0.000,0.000,207827.2,3.504,0.52,0.00
2.280,7.000,1.160,5.840,77234.024,0.000,0.000,0.000,0.000,0.000,207868.4,3.504,0.53,0.00
2.290,7.000,1.160,5.840,77248.832,0.000,0.000,0.000,0.000,0.000,207909.5,3.505,0.53,0.00
2.300,7.000,1.170,5.830,77263.668,0.000,0.000,0.000,0.000,0.000,207950.6,3.505,0.53,0.00
2.310,7.000,1.170,5.830,77278.483,0.000,0.000,0.000,0.000,0.000,207991.8,3.505,0.53,0.00
2.320,7.000,1.180,5.820,77293.324,0.000,0.000,0.000,0.000,0.000,208032.9,3.505,0.53,0.00
2.330,7.000,1.180,5.820,77308.144,0.000,0.000,0.000,0.000,0.000,208074.1,3.505,0.53,0.00
2.340,7.000,1.190,5.810,77322.992,0.000,0.000,0.000,0.000,0.000,208115.3,3.506,0.53,0.00
2.350,7.000,1.190,5.810,77337.818,0.000,0.000,0.000,0.000,0.000,208156.5,3.506,0.53,0.00
2.360,7.000,1.190,5.810,77426.877,0.000,0.000,0.000,0.000,0.000,208403.9,3.507,0.53,0.00
2.370,7.000,1.200,5.800,77441.645,0.000,0.000,0.000,0.000,0.000,208444.8,3.507,0.53,0.00
2.380,7.000,1.200,5.800,77456.494,0.000,0.000,0.000,0.000,0.000,208486.1,3.508,0.54,0.00
2.390,7.000,1.210,5.790,77471.370,0.000,0.000,0.000,0.000,0.000,208527.3,3.508,0.54,0.00
