time_s,target_velocity_mps,actual_velocity_mps,error_mps,torque_nm,brake_pct,p_term_nm,i_term_nm,d_term_nm,integral,est_mass_kg,est_drag,model_conf,steering_deg
0.010,12.000,0.000,12.000,62400.000,0.000,0.000,0.000,0.000,0.000,200000.0,3.500,0.30,0.00
0.020,12.000,0.000,12.000,62400.000,0.000,0.000,0.000,0.000,0.000,200000.0,3.500,0.30,0.00
0.030,12.000,0.010,11.990,62400.000,0.000,0.000,0.000,0.000,0.000,200000.0,3.500,0.30,0.00
0.040,12.000,0.020,11.980,62368.800,0.000,0.000,0.000,0.000,0.000,199896.0,3.500,0.30,0.00
0.050,12.000,0.020,11.980,62368.817,0.000,0.000,0.000,0.000,0.000,199896.1,3.500,0.30,0.00
0.060,12.000,0.020,11.980,62400.001,0.000,0.000,0.000,0.000,0.000,200000.0,3.500,0.30,0.00
0.070,12.000,0.060,11.940,62306.435,0.000,0.000,0.000,0.000,0.000,199688.1,3.500,0.30,0.00
0.080,12.000,0.070,11.930,62181.685,0.000,0.000,0.000,0.000,0.000,199272.3,3.500,0.30,0.00
0.090,12.000,0.070,11.930,62181.750,0.000,0.000,0.000,0.000,0.000,199272.5,3.500,0.31,0.00
0.100,12.000,0.080,11.920,62181.752,0.000,0.000,0.000,0.000,0.000,199272.5,3.500,0.31,0.00
0.110,12.000,0.110,11.890,62088.485,0.000,0.000,0.000,0.000,0.000,198961.6,3.500,0.31,0.00
0.120,12.000,0.110,11.890,62026.352,0.000,0.000,0.000,0.000,0.000,198754.5,3.500,0.31,0.00
0.130,12.000,0.130,11.870,61995.345,0.000,0.000,0.000,0.000,0.000,198651.1,3.500,0.31,0.00
0.140,12.000,0.130,11.870,61964.348,0.000,0.000,0.000,0.000,0.000,198547.8,3.500,0.31,0.00
0.150,12.000,0.150,11.850,61933.372,0.000,0.000,0.000,0.000,0.000,198444.5,3.500,0.31,0.00
0.160,12.000,0.150,11.850,61902.406,0.000,0.000,0.000,0.000,0.000,198341.3,3.500,0.31,0.00
0.170,12.000,0.180,11.820,61840.499,0.000,0.000,0.000,0.000,0.000,198134.9,3.500,0.31,0.00
0.180,12.000,0.190,11.810,61747.682,0.000,0.000,0.000,0.000,0.000,197825.5,3.500,0.32,0.00
0.190,12.000,0.190,11.810,61747.730,0.000,0.000,0.000,0.000,0.000,197825.6,3.500,0.32,0.00
0.200,12.000,0.210,11.790,61716.865,0.000,0.000,0.000,0.000,0.000,197722.7,3.500,0.32,0.00
0.210,12.000,0.220,11.780,61655.138,0.000,0.000,0.000,0.000,0.000,197517.0,3.500,0.32,0.00
0.220,12.000,0.220,11.780,61655.170,0.000,0.000,0.000,0.000,0.000,197517.1,3.500,0.32,0.00
0.230,12.000,0.250,11.750,61593.529,0.000,0.000,0.000,0.000,0.000,197311.5,3.500,0.32,0.00
0.240,12.000,0.260,11.740,61501.084,0.000,0.000,0.000,0.000,0.000,197003.4,3.500,0.32,0.00
0.250,12.000,0.260,11.740,61501.132,0.000,0.000,0.000,0.000,0.000,197003.5,3.500,0.32,0.00
0.260,12.000,0.260,11.740,61531.883,0.000,0.000,0.000,0.000,0.000,197106.0,3.500,0.32,0.00
0.270,12.000,0.280,11.720,61501.128,0.000,0.000,0.000,0.000,0.000,197003.5,3.500,0.32,0.00
0.280,12.000,0.310,11.690,61378.098,0.000,0.000,0.000,0.000,0.000,196593.3,3.500,0.33,0.00
0.290,12.000,0.320,11.680,61285.918,0.000,0.000,0.000,0.000,0.000,196286.0,3.500,0.33,0.00
0.300,12.000,0.320,11.680,61285.966,0.000,0.000,0.000,0.000,0.000,196286.2,3.500,0.33,0.00
0.310,12.000,0.340,11.660,61255.336,0.000,0.000,0.000,0.000,0.000,196184.1,3.500,0.33,0.00
0.320,12.000,0.340,11.660,61224.709,0.000,0.000,0.000,0.000,0.000,196082.0,3.500,0.33,0.00
0.330,12.000,0.360,11.640,61194.112,0.000,0.000,0.000,0.000,0.000,195979.9,3.500,0.33,0.00
0.340,12.000,0.360,11.640,61163.516,0.000,0.000,0.000,0.000,0.000,195877.9,3.500,0.33,0.00
0.350,12.000,0.390,11.610,61102.361,0.000,0.000,0.000,0.000,0.000,195674.0,3.500,0.33,0.00
0.360,12.000,0.400,11.600,61010.656,0.000,0.000,0.000,0.000,0.000,195368.3,3.500,0.33,0.00
0.370,12.000,0.410,11.590,60980.161,0.000,0.000,0.000,0.000,0.000,195266.6,3.500,0.33,0.00
0.380,12.000,0.420,11.580,60949.681,0.000,0.000,0.000,0.000,0.000,195165.0,3.500,0.34,0.00
0.390,12.000,0.420,11.580,60949.697,0.000,0.000,0.000,0.000,0.000,195165.0,3.500,0.34,0.00
0.400,12.000,0.450,11.550,60888.774,0.000,0.000,0.000,0.000,0.000,194961.9,3.500,0.34,0.00
0.410,12.000,0.460,11.540,60797.391,0.000,0.000,0.000,0.000,0.000,194657.2,3.500,0.34,0.00
0.420,12.000,0.460,11.540,60797.439,0.000,0.000,0.000,0.000,0.000,194657.4,3.500,0.34,0.00
0.430,12.000,0.460,11.540,60827.837,0.000,0.000,0.000,0.000,0.000,194758.7,3.500,0.34,0.00
0.440,12.000,0.460,11.540,60858.220,0.000,0.000,0.000,0.000,0.000,194860.0,3.500,0.34,0.00
0.450,12.000,0.460,11.540,60888.618,0.000,0.000,0.000,0.000,0.000,194961.3,3.500,0.34,0.00
0.460,12.000,0.480,11.520,60858.193,0.000,0.000,0.000,0.000,0.000,194859.8,3.500,0.34,0.00
0.470,12.000,0.530,11.470,60675.596,0.000,0.000,0.000,0.000,0.000,194251.0,3.500,0.34,0.00
0.480,12.000,0.530,11.470,60553.975,0.000,0.000,0.000,0.000,0.000,193845.6,3.500,0.35,0.00
0.490,12.000,0.550,11.450,60523.724,0.000,0.000,0.000,0.000,0.000,193744.7,3.500,0.35,0.00
0.500,12.000,0.550,11.450,60493.462,0.000,0.000,0.000,0.000,0.000,193643.8,3.500,0.35,0.00
0.510,12.000,0.570,11.430,60463.240,0.000,0.000,0.000,0.000,0.000,193543.0,3.500,0.35,0.00
0.520,12.000,0.570,11.430,60433.009,0.000,0.000,0.000,0.000,0.000,193442.2,3.500,0.35,0.00
0.530,12.000,0.590,11.410,60402.817,0.000,0.000,0.000,0.000,0.000,193341.5,3.500,0.35,0.00
0.540,12.000,0.610,11.390,60312.209,0.000,0.000,0.000,0.000,0.000,193039.4,3.500,0.35,0.00
0.550,12.000,0.610,11.390,60282.055,0.000,0.000,0.000,0.000,0.000,192938.9,3.500,0.35,0.00
0.560,12.000,0.630,11.370,60251.940,0.000,0.000,0.000,0.000,0.000,192838.4,3.500,0.35,0.00
0.570,12.000,0.640,11.360,60191.687,0.000,0.000,0.000,0.000,0.000,192637.5,3.500,0.35,0.00
0.580,12.000,0.640,11.360,60191.719,0.000,0.000,0.000,0.000,0.000,192637.6,3.500,0.36,0.00
0.590,12.000,0.660,11.340,60161.650,0.000,0.000,0.000,0.000,0.000,192537.3,3.500,0.36,0.00
0.600,12.000,0.670,11.330,60101.488,0.000,0.000,0.000,0.000,0.000,192336.7,3.500,0.36,0.00
0.610,12.000,0.670,11.330,60101.519,0.000,0.000,0.000,0.000,0.000,192336.8,3.500,0.36,0.00
0.620,12.000,0.700,11.300,60041.461,0.000,0.000,0.000,0.000,0.000,192136.5,3.500,0.36,0.00
0.630,12.000,0.700,11.300,59981.391,0.000,0.000,0.000,0.000,0.000,191936.3,3.500,0.36,0.00
0.640,12.000,0.720,11.280,59951.431,0.000,0.000,0.000,0.000,0.000,191836.3,3.500,0.36,0.00
0.650,12.000,0.730,11.270,59891.481,0.000,0.000,0.000,0.000,0.000,191636.4,3.500,0.36,0.00
0.660,12.000,0.730,11.270,59891.512,0.000,0.000,0.000,0.000,0.000,191636.5,3.500,0.36,0.00
0.670,12.000,0.750,11.250,59861.597,0.000,0.000,0.000,0.000,0.000,191536.7,3.500,0.36,0.00
0.680,12.000,0.750,11.250,59831.667,0.000,0.000,0.000,0.000,0.000,191436.9,3.500,0.37,0.00
0.690,12.000,0.780,11.220,59771.869,0.000,0.000,0.000,0.000,0.000,191237.4,3.500,0.37,0.00
0.700,12.000,0.780,11.220,59712.069,0.000,0.000,0.000,0.000,0.000,191038.1,3.500,0.37,0.00
0.710,12.000,0.800,11.200,59682.247,0.000,0.000,0.000,0.000,0.000,190938.6,3.500,0.37,0.00
0.720,12.000,0.810,11.190,59622.568,0.000,0.000,0.000,0.000,0.000,190739.6,3.500,0.37,0.00
0.730,12.000,0.810,11.190,59622.599,0.000,0.000,0.000,0.000,0.000,190739.7,3.500,0.37,0.00
0.740,12.000,0.830,11.170,59592.822,0.000,0.000,0.000,0.000,0.000,190640.3,3.500,0.37,0.00
0.750,12.000,0.840,11.160,59533.232,0.000,0.000,0.000,0.000,0.000,190441.6,3.500,0.37,0.00
0.760,12.000,0.840,11.160,59533.264,0.000,0.000,0.000,0.000,0.000,190441.7,3.500,0.37,0.00
0.770,12.000,0.870,11.130,59473.784,0.000,0.000,0.000,0.000,0.000,190243.3,3.500,0.37,0.00
0.780,12.000,0.870,11.130,59414.282,0.000,0.000,0.000,0.000,0.000,190045.0,3.500,0.38,0.00
0.790,12.000,0.890,11.110,59384.613,0.000,0.000,0.000,0.000,0.000,189945.9,3.500,0.38,0.00
0.800,12.000,0.900,11.100,59325.233,0.000,0.000,0.000,0.000,0.000,189747.9,3.500,0.38,0.00
0.810,12.000,0.900,11.100,59325.264,0.000,0.000,0.000,0.000,0.000,189748.0,3.500,0.38,0.00
0.820,12.000,0.920,11.080,59295.640,0.000,0.000,0.000,0.000,0.000,189649.2,3.500,0.38,0.00
0.830,12.000,0.920,11.080,59265.992,0.000,0.000,0.000,0.000,0.000,189550.3,3.500,0.38,0.00
0.840,12.000,0.950,11.050,59206.771,0.000,0.000,0.000,0.000,0.000,189352.7,3.500,0.38,0.00
0.850,12.000,0.950,11.050,59147.536,0.000,0.000,0.000,0.000,0.000,189155.3,3.500,0.38,0.00
0.860,12.000,0.970,11.030,59118.004,0.000,0.000,0.000,0.000,0.000,189056.7,3.500,0.38,0.00
0.870,12.000,0.980,11.020,59058.892,0.000,0.000,0.000,0.000,0.000,188859.6,3.500,0.38,0.00
0.880,12.000,0.990,11.010,59029.385,0.000,0.000,0.000,0.000,0.000,188761.2,3.500,0.39,0.00
0.890,12.000,0.990,11.010,59029.400,0.000,0.000,0.000,0.000,0.000,188761.2,3.500,0.39,0.00
0.900,12.000,1.010,10.990,58999.927,0.000,0.000,0.000,0.000,0.000,188662.9,3.500,0.39,0.00
0.910,12.000,1.010,10.990,58970.428,0.000,0.000,0.000,0.000,0.000,188564.5,3.500,0.39,0.00
0.920,12.000,1.010,10.990,58999.944,0.000,0.000,0.000,0.000,0.000,188662.9,3.501,0.39,0.00
0.930,12.000,1.040,10.960,58941.022,0.000,0.000,0.000,0.000,0.000,188466.3,3.499,0.39,0.00
0.940,12.000,1.040,10.960,58882.053,0.000,0.000,0.000,0.000,0.000,188269.7,3.498,0.39,0.00
0.950,12.000,1.040,10.960,58911.554,0.000,0.000,0.000,0.000,0.000,188368.1,3.499,0.39,0.00
0.960,12.000,1.050,10.950,58911.561,0.000,0.000,0.000,0.000,0.000,188368.0,3.499,0.39,0.00
0.970,12.000,1.090,10.910,58793.827,0.000,0.000,0.000,0.000,0.000,187975.3,3.497,0.39,0.00
0.980,12.000,1.100,10.900,58676.087,0.000,0.000,0.000,0.000,0.000,187582.7,3.495,0.40,0.00
0.990,12.000,1.100,10.900,58676.149,0.000,0.000,0.000,0.000,0.000,187582.9,3.495,0.40,0.00
1.000,12.000,1.120,10.880,58646.857,0.000,0.000,0.000,0.000,0.000,187485.1,3.494,0.40,0.00
1.010,12.000,1.140,10.860,58558.905,0.000,0.000,0.000,0.000,0.000,187191.8,3.492,0.40,0.00
1.020,12.000,1.140,10.860,58529.627,0.000,0.000,0.000,0.000,0.000,187094.2,3.492,0.40,0.00
1.030,12.000,1.160,10.840,58500.411,0.000,0.000,0.000,0.000,0.000,186996.7,3.491,0.40,0.00
1.040,12.000,1.160,10.840,58471.161,0.000,0.000,0.000,0.000,0.000,186899.2,3.490,0.40,0.00
1.050,12.000,1.180,10.820,58441.975,0.000,0.000,0.000,0.000,0.000,186801.7,3.490,0.40,0.00
1.060,12.000,1.180,10.820,58412.754,0.000,0.000,0.000,0.000,0.000,186704.3,3.489,0.40,0.00
1.070,12.000,1.200,10.800,58383.598,0.000,0.000,0.000,0.000,0.000,186607.0,3.488,0.40,0.00
1.080,12.000,1.210,10.790,58325.225,0.000,0.000,0.000,0.000,0.000,186412.3,3.487,0.41,0.00
1.090,12.000,1.210,10.790,58325.255,0.000,0.000,0.000,0.000,0.000,186412.4,3.487,0.41,0.00
1.100,12.000,1.240,10.760,58267.006,0.000,0.000,0.000,0.000,0.000,186218.0,3.485,0.41,0.00
1.110,12.000,1.250,10.750,58179.574,0.000,0.000,0.000,0.000,0.000,185926.5,3.483,0.41,0.00
1.120,12.000,1.260,10.740,58150.512,0.000,0.000,0.000,0.000,0.000,185829.5,3.482,0.41,0.00
1.130,12.000,1.270,10.730,58121.464,0.000,0.000,0.000,0.000,0.000,185732.6,3.482,0.41,0.00
1.140,12.000,1.270,10.730,58121.479,0.000,0.000,0.000,0.000,0.000,185732.6,3.482,0.41,0.00
1.150,12.000,1.280,10.720,58121.505,0.000,0.000,0.000,0.000,0.000,185732.6,3.482,0.41,0.00
1.160,12.000,1.300,10.700,58063.437,0.000,0.000,0.000,0.000,0.000,185538.9,3.480,0.41,0.00
1.170,12.000,1.310,10.690,58005.372,0.000,0.000,0.000,0.000,0.000,185345.3,3.478,0.41,0.00
1.180,12.000,1.320,10.680,57976.398,0.000,0.000,0.000,0.000,0.000,185248.6,3.478,0.42,0.00
1.190,12.000,1.320,10.680,57976.413,0.000,0.000,0.000,0.000,0.000,185248.7,3.478,0.42,0.00
1.200,12.000,1.350,10.650,57918.519,0.000,0.000,0.000,0.000,0.000,185055.4,3.476,0.42,0.00
1.210,12.000,1.350,10.650,57860.572,0.000,0.000,0.000,0.000,0.000,184862.2,3.474,0.42,0.00
1.220,12.000,1.370,10.630,57831.699,0.000,0.000,0.000,0.000,0.000,184765.8,3.473,0.42,0.00
1.230,12.000,1.380,10.620,57773.881,0.000,0.000,0.000,0.000,0.000,184573.0,3.471,0.42,0.00
1.240,12.000,1.390,10.610,57745.024,0.000,0.000,0.000,0.000,0.000,184476.7,3.470,0.42,0.00
1.250,12.000,1.390,10.610,57745.039,0.000,0.000,0.000,0.000,0.000,184476.8,3.470,0.42,0.00
1.260,12.000,1.390,10.610,57773.912,0.000,0.000,0.000,0.000,0.000,184573.0,3.471,0.42,0.00
1.270,12.000,1.410,10.590,57745.082,0.000,0.000,0.000,0.000,0.000,184476.7,3.470,0.42,0.00
1.280,12.000,1.430,10.570,57658.494,0.000,0.000,0.000,0.000,0.000,184187.9,3.468,0.43,0.00
1.290,12.000,1.430,10.570,57629.666,0.000,0.000,0.000,0.000,0.000,184091.8,3.467,0.43,0.00
1.300,12.000,1.450,10.550,57600.911,0.000,0.000,0.000,0.000,0.000,183995.8,3.466,0.43,0.00
1.310,12.000,1.470,10.530,57514.540,0.000,0.000,0.000,0.000,0.000,183707.7,3.462,0.43,0.00
1.320,12.000,1.480,10.520,57457.014,0.000,0.000,0.000,0.000,0.000,183515.8,3.460,0.43,0.00
1.330,12.000,1.490,10.510,57428.317,0.000,0.000,0.000,0.000,0.000,183420.0,3.459,0.43,0.00
1.340,12.000,1.500,10.500,57399.634,0.000,0.000,0.000,0.000,0.000,183324.3,3.458,0.43,0.00
1.350,12.000,1.510,10.490,57370.965,0.000,0.000,0.000,0.000,0.000,183228.7,3.457,0.43,0.00
1.360,12.000,1.510,10.490,57370.980,0.000,0.000,0.000,0.000,0.000,183228.7,3.457,0.43,0.00
1.370,12.000,1.520,10.480,57371.011,0.000,0.000,0.000,0.000,0.000,183228.7,3.457,0.43,0.00
1.380,12.000,1.520,10.480,57371.011,0.000,0.000,0.000,0.000,0.000,183228.7,3.457,0.44,0.00
1.390,12.000,1.540,10.460,57342.388,0.000,0.000,0.000,0.000,0.000,183133.1,3.456,0.44,0.00
1.400,12.000,1.560,10.440,57256.409,0.000,0.000,0.000,0.000,0.000,182846.3,3.452,0.44,0.00
1.410,12.000,1.560,10.440,57227.782,0.000,0.000,0.000,0.000,0.000,182750.9,3.451,0.44,0.00
1.420,12.000,1.590,10.410,57170.636,0.000,0.000,0.000,0.000,0.000,182560.1,3.449,0.44,0.00
1.430,12.000,1.590,10.410,57113.436,0.000,0.000,0.000,0.000,0.000,182369.4,3.446,0.44,0.00
1.440,12.000,1.590,10.410,57142.053,0.000,0.000,0.000,0.000,0.000,182464.8,3.448,0.44,0.00
1.450,12.000,1.590,10.410,57170.595,0.000,0.000,0.000,0.000,0.000,182559.9,3.449,0.44,0.00
1.460,12.000,1.600,10.400,57170.613,0.000,0.000,0.000,0.000,0.000,182559.9,3.449,0.44,0.00
1.470,12.000,1.640,10.360,57056.402,0.000,0.000,0.000,0.000,0.000,182178.7,3.444,0.44,0.00
1.480,12.000,1.640,10.360,56970.703,0.000,0.000,0.000,0.000,0.000,181893.1,3.440,0.45,0.00
1.490,12.000,1.660,10.340,56942.287,0.000,0.000,0.000,0.000,0.000,181798.1,3.439,0.45,0.00
1.500,12.000,1.670,10.330,56885.363,0.000,0.000,0.000,0.000,0.000,181608.3,3.436,0.45,0.00
1.510,12.000,1.670,10.330,56885.393,0.000,0.000,0.000,0.000,0.000,181608.4,3.436,0.45,0.00
1.520,12.000,1.690,10.310,56857.018,0.000,0.000,0.000,0.000,0.000,181513.6,3.435,0.45,0.00
1.530,12.000,1.690,10.310,56828.589,0.000,0.000,0.000,0.000,0.000,181418.8,3.433,0.45,0.00
1.540,12.000,1.690,10.310,56857.034,0.000,0.000,0.000,0.000,0.000,181513.6,3.435,0.45,0.00
1.550,12.000,1.730,10.270,56771.913,0.000,0.000,0.000,0.000,0.000,181229.4,3.430,0.45,0.00
1.560,12.000,1.740,10.260,56658.274,0.000,0.000,0.000,0.000,0.000,180850.5,3.425,0.45,0.00
1.570,12.000,1.740,10.260,56658.333,0.000,0.000,0.000,0.000,0.000,180850.7,3.425,0.45,0.00
1.580,12.000,1.760,10.240,56630.075,0.000,0.000,0.000,0.000,0.000,180756.3,3.423,0.46,0.00
1.590,12.000,1.770,10.230,56573.465,0.000,0.000,0.000,0.000,0.000,180567.5,3.420,0.46,0.00
1.600,12.000,1.780,10.220,56545.214,0.000,0.000,0.000,0.000,0.000,180473.2,3.419,0.46,0.00
1.610,12.000,1.790,10.210,56516.977,0.000,0.000,0.000,0.000,0.000,180379.0,3.417,0.46,0.00
1.620,12.000,1.800,10.200,56488.755,0.000,0.000,0.000,0.000,0.000,180284.8,3.415,0.46,0.00
1.630,12.000,1.800,10.200,56488.770,0.000,0.000,0.000,0.000,0.000,180284.8,3.415,0.46,0.00
1.640,12.000,1.820,10.180,56460.598,0.000,0.000,0.000,0.000,0.000,180190.7,3.414,0.46,0.00
1.650,12.000,1.830,10.170,56404.158,0.000,0.000,0.000,0.000,0.000,180002.4,3.411,0.46,0.00
1.660,12.000,1.840,10.160,56375.993,0.000,0.000,0.000,0.000,0.000,179908.4,3.409,0.46,0.00
1.670,12.000,1.850,10.150,56347.842,0.000,0.000,0.000,0.000,0.000,179814.5,3.407,0.46,0.00
1.680,12.000,1.850,10.150,56347.856,0.000,0.000,0.000,0.000,0.000,179814.5,3.407,0.47,0.00
1.690,12.000,1.880,10.120,56291.619,0.000,0.000,0.000,0.000,0.000,179626.7,3.404,0.47,0.00
1.700,12.000,1.890,10.110,56207.160,0.000,0.000,0.000,0.000,0.000,179345.1,3.399,0.47,0.00
1.710,12.000,1.890,10.110,56207.204,0.000,0.000,0.000,0.000,0.000,179345.2,3.399,0.47,0.00
1.720,12.000,1.910,10.090,56179.176,0.000,0.000,0.000,0.000,0.000,179251.5,3.397,0.47,0.00
1.730,12.000,1.920,10.080,56123.019,0.000,0.000,0.000,0.000,0.000,179064.2,3.393,0.47,0.00
1.740,12.000,1.920,10.080,56123.048,0.000,0.000,0.000,0.000,0.000,179064.3,3.393,0.47,0.00
1.750,12.000,1.940,10.060,56095.063,0.000,0.000,0.000,0.000,0.000,178970.8,3.391,0.47,0.00
1.760,12.000,1.950,10.050,56038.990,0.000,0.000,0.000,0.000,0.000,178783.8,3.388,0.47,0.00
1.770,12.000,1.950,10.050,56039.019,0.000,0.000,0.000,0.000,0.000,178783.8,3.388,0.47,0.00
1.780,12.000,1.970,10.030,56011.077,0.000,0.000,0.000,0.000,0.000,178690.5,3.386,0.48,0.00
1.790,12.000,1.970,10.030,55983.070,0.000,0.000,0.000,0.000,0.000,178597.1,3.384,0.48,0.00
1.800,12.000,1.990,10.010,55955.157,0.000,0.000,0.000,0.000,0.000,178503.8,3.382,0.48,0.00
1.810,12.000,2.000,10.000,55899.225,0.000,0.000,0.000,0.000,0.000,178317.2,3.378,0.48,0.00
1.820,12.000,2.000,10.000,55899.254,0.000,0.000,0.000,0.000,0.000,178317.3,3.378,0.48,0.00
1.830,12.000,2.020,9.980,55871.383,0.000,0.000,0.000,0.000,0.000,178224.2,3.376,0.48,0.00
1.840,12.000,2.020,9.980,55843.446,0.000,0.000,0.000,0.000,0.000,178131.1,3.374,0.48,0.00
1.850,12.000,2.040,9.960,55815.605,0.000,0.000,0.000,0.000,0.000,178038.0,3.372,0.48,0.00
1.860,12.000,2.060,9.940,55731.929,0.000,0.000,0.000,0.000,0.000,177758.8,3.366,0.48,0.00
1.870,12.000,2.060,9.940,55704.063,0.000,0.000,0.000,0.000,0.000,177665.9,3.364,0.48,0.00
1.880,12.000,2.060,9.940,55731.946,0.000,0.000,0.000,0.000,0.000,177758.9,3.366,0.49,0.00
1.890,12.000,2.080,9.920,55704.160,0.000,0.000,0.000,0.000,0.000,177666.0,3.364,0.49,0.00
1.900,12.000,2.100,9.900,55620.653,0.000,0.000,0.000,0.000,0.000,177387.4,3.358,0.49,0.00
1.910,12.000,2.110,9.890,55565.029,0.000,0.000,0.000,0.000,0.000,177201.8,3.353,0.49,0.00
1.920,12.000,2.120,9.880,55537.287,0.000,0.000,0.000,0.000,0.000,177109.2,3.351,0.49,0.00
1.930,12.000,2.120,9.880,55537.302,0.000,0.000,0.000,0.000,0.000,177109.3,3.351,0.49,0.00
1.940,12.000,2.120,9.880,55565.073,0.000,0.000,0.000,0.000,0.000,177201.8,3.353,0.49,0.00
1.950,12.000,2.120,9.880,55592.831,0.000,0.000,0.000,0.000,0.000,177294.4,3.356,0.49,0.00
1.960,12.000,2.130,9.870,55592.859,0.000,0.000,0.000,0.000,0.000,177294.3,3.356,0.49,0.00
1.970,12.000,2.170,9.830,55481.834,0.000,0.000,0.000,0.000,0.000,176923.7,3.347,0.49,0.00
1.980,12.000,2.170,9.830,55398.493,0.000,0.000,0.000,0.000,0.000,176645.9,3.340,0.50,0.00
1.990,12.000,2.190,9.810,55370.880,0.000,0.000,0.000,0.000,0.000,176553.6,3.337,0.50,0.00
2.000,12.000,2.200,9.800,55315.533,0.000,0.000,0.000,0.000,0.000,176369.0,3.333,0.50,0.00
2.010,12.000,2.200,9.800,55315.562,0.000,0.000,0.000,0.000,0.000,176369.1,3.333,0.50,0.00
2.020,12.000,2.220,9.780,55287.989,0.000,0.000,0.000,0.000,0.000,176276.9,3.330,0.50,0.00
2.030,12.000,2.230,9.770,55232.725,0.000,0.000,0.000,0.000,0.000,176092.5,3.325,0.50,0.00
2.040,12.000,2.230,9.770,55232.754,0.000,0.000,0.000,0.000,0.000,176092.6,3.325,0.50,0.00
2.050,12.000,2.250,9.750,55205.223,0.000,0.000,0.000,0.000,0.000,176000.6,3.323,0.50,0.00
2.060,12.000,2.250,9.750,55177.617,0.000,0.000,0.000,0.000,0.000,175908.6,3.320,0.50,0.00
2.070,12.000,2.250,9.750,55205.238,0.000,0.000,0.000,0.000,0.000,176000.6,3.323,0.50,0.00
2.080,12.000,2.280,9.720,55150.174,0.000,0.000,0.000,0.000,0.000,175816.7,3.318,0.51,0.00
2.090,12.000,2.300,9.700,55039.867,0.000,0.000,0.000,0.000,0.000,175448.7,3.308,0.51,0.00
2.100,12.000,2.310,9.690,54984.813,0.000,0.000,0.000,0.000,0.000,175265.1,3.303,0.51,0.00
2.110,12.000,2.310,9.690,54984.841,0.000,0.000,0.000,0.000,0.000,175265.2,3.303,0.51,0.00
2.120,12.000,2.330,9.670,54957.437,0.000,0.000,0.000,0.000,0.000,175173.5,3.300,0.51,0.00
2.130,12.000,2.330,9.670,54929.954,0.000,0.000,0.000,0.000,0.000,175081.9,3.297,0.51,0.00
2.140,12.000,2.350,9.650,54902.578,0.000,0.000,0.000,0.000,0.000,174990.4,3.295,0.51,0.00
2.150,12.000,2.350,9.650,54875.123,0.000,0.000,0.000,0.000,0.000,174898.9,3.292,0.51,0.00
2.160,12.000,2.370,9.630,54847.774,0.000,0.000,0.000,0.000,0.000,174807.4,3.289,0.51,0.00
2.170,12.000,2.370,9.630,54820.347,0.000,0.000,0.000,0.000,0.000,174716.0,3.286,0.51,0.00
2.180,12.000,2.390,9.610,54793.026,0.000,0.000,0.000,0.000,0.000,174624.7,3.284,0.52,0.00
2.190,12.000,2.400,9.600,54738.258,0.000,0.000,0.000,0.000,0.000,174442.0,3.278,0.52,0.00
2.200,12.000,2.400,9.600,54738.286,0.000,0.000,0.000,0.000,0.000,174442.1,3.278,0.52,0.00
2.210,12.000,2.420,9.580,54711.007,0.000,0.000,0.000,0.000,0.000,174350.8,3.275,0.52,0.00
2.220,12.000,2.420,9.580,54683.647,0.000,0.000,0.000,0.000,0.000,174259.7,3.272,0.52,0.00
2.230,12.000,2.430,9.570,54683.709,0.000,0.000,0.000,0.000,0.000,174259.7,3.272,0.52,0.00
2.240,12.000,2.450,9.550,54629.111,0.000,0.000,0.000,0.000,0.000,174077.4,3.266,0.52,0.00
2.250,12.000,2.450,9.550,54601.792,0.000,0.000,0.000,0.000,0.000,173986.4,3.263,0.52,0.00
2.260,12.000,2.470,9.530,54574.583,0.000,0.000,0.000,0.000,0.000,173895.4,3.260,0.52,0.00
2.270,12.000,2.480,9.520,54520.032,0.000,0.000,0.000,0.000,0.000,173713.4,3.254,0.52,0.00
2.280,12.000,2.490,9.510,54492.817,0.000,0.000,0.000,0.000,0.000,173622.6,3.251,0.53,0.00
2.290,12.000,2.490,9.510,54492.831,0.000,0.000,0.000,0.000,0.000,173622.6,3.251,0.53,0.00
2.300,12.000,2.510,9.490,54465.676,0.000,0.000,0.000,0.000,0.000,173531.8,3.248,0.53,0.00
2.310,12.000,2.520,9.480,54411.235,0.000,0.000,0.000,0.000,0.000,173350.2,3.242,0.53,0.00
2.320,12.000,2.520,9.480,54411.263,0.000,0.000,0.000,0.000,0.000,173350.3,3.242,0.53,0.00
2.330,12.000,2.540,9.460,54384.150,0.000,0.000,0.000,0.000,0.000,173259.6,3.239,0.53,0.00
2.340,12.000,2.540,9.460,54356.952,0.000,0.000,0.000,0.000,0.000,173169.0,3.236,0.53,0.00
2.350,12.000,2.550,9.450,54357.016,0.000,0.000,0.000,0.000,0.000,173169.0,3.236,0.53,0.00
2.360,12.000,2.570,9.430,54302.746,0.000,0.000,0.000,0.000,0.000,172987.8,3.229,0.53,0.00
2.370,12.000,2.590,9.410,54221.319,0.000,0.000,0.000,0.000,0.000,172716.1,3.219,0.53,0.00
2.380,12.000,2.590,9.410,54194.204,0.000,0.000,0.000,0.000,0.000,172625.8,3.216,0.54,0.00
2.390,12.000,2.610,9.390,54167.201,0.000,0.000,0.000,0.000,0.000,172535.5,3.213,0.54,0.00
